id;match_id;period;minute;player;player_id;position;location_x;location_y;shot_end_location_x;shot_end_location_y;shot_type;shot_technique;shot_body_part;shot_outcome;shot_statsbomb_xg;under_pressure;team
bbc2c68d-c096-483d-abf4-32c0175a0f55;3895302;1;7;Piero Martín Hincapié Reyna;38004.0;Left Wing Back;114.6;33.5;118.1;35.7;Open Play;Normal;Left Foot;Saved;0.14338115;True;Bayer Leverkusen
b2c3d59d-3bef-4f8a-ad86-26b69940c64e;3895302;1;13;Jonathan Tah;8221.0;Center Back;113.9;47.4;114.1;46.8;Open Play;Normal;Head;Blocked;0.052781336;;Bayer Leverkusen
bb53b537-1685-4019-9e8f-98f3805828eb;3895302;1;16;Granit Xhaka;3500.0;Right Defensive Midfield;89.2;42.5;101.4;41.3;Open Play;Normal;Left Foot;Blocked;0.021271583;True;Bayer Leverkusen
0247fb51-7bf7-4be6-82d7-bf63892bdd53;3895302;1;16;Jonathan Tah;8221.0;Center Back;110.2;32.6;116.4;38.1;Open Play;Normal;Head;Wayward;0.029664174;True;Bayer Leverkusen
cf7357c9-3bd6-425f-ac34-ef7f11897394;3895302;1;24;Victor Okoh Boniface;32289.0;Center Forward;108.0;40.0;120.0;42.9;Penalty;Normal;Right Foot;Goal;0.7835;;Bayer Leverkusen
93d22a32-8221-4cab-9d68-d68f4b600599;3895302;1;27;Granit Xhaka;3500.0;Right Defensive Midfield;101.5;47.5;103.2;47.1;Open Play;Normal;Left Foot;Blocked;0.05010965;;Bayer Leverkusen
5d2bf27b-dd07-4895-8744-1673b235fcec;3895302;1;28;Jonathan Tah;8221.0;Center Back;116.3;46.0;118.7;43.9;Open Play;Normal;Head;Saved;0.10991712;True;Bayer Leverkusen
7350b239-c1ab-44b2-9c25-0387553bd338;3895302;1;28;Victor Okoh Boniface;32289.0;Center Forward;116.3;43.3;118.2;42.1;Open Play;Volley;Right Foot;Saved;0.323069;;Bayer Leverkusen
be78c5ab-d396-4c44-8253-d48373ead6b3;3895302;1;34;Jonas Hofmann;8804.0;Right Attacking Midfield;109.4;44.9;115.9;44.0;Open Play;Normal;Right Foot;Blocked;0.09542403;;Bayer Leverkusen
8cf6ed6f-59f8-455f-8930-f5b71f06c180;3895302;1;37;Amine Adli;33401.0;Left Attacking Midfield;113.1;27.5;120.0;36.6;Open Play;Normal;Left Foot;Post;0.07415738;True;Bayer Leverkusen
68ccb2b1-d605-4f46-a725-de0ab09acb96;3895302;1;43;Edmond Fayçal Tapsoba;30606.0;Left Center Back;110.1;41.6;113.5;39.9;Open Play;Normal;Head;Blocked;0.06755266;;Bayer Leverkusen
df7d8278-f139-4102-9e6e-3c77d3d575c3;3895302;2;58;Florian Wirtz;40724.0;Left Attacking Midfield;93.8;34.8;120.0;44.7;Open Play;Normal;Right Foot;Off T;0.02420186;True;Bayer Leverkusen
96146263-06f4-4694-8e44-44658af8b8f5;3895302;2;59;Granit Xhaka;3500.0;Right Defensive Midfield;93.0;39.1;120.0;36.9;Open Play;Normal;Left Foot;Goal;0.031472735;;Bayer Leverkusen
7b3398ab-6dae-42ec-8b11-0cd333d6b085;3895302;2;64;Florian Wirtz;40724.0;Left Attacking Midfield;106.3;29.6;109.0;31.6;Open Play;Normal;Right Foot;Blocked;0.07621976;;Bayer Leverkusen
5085715b-09f6-403c-8b67-a546bcfed0ec;3895302;2;67;Florian Wirtz;40724.0;Left Attacking Midfield;93.5;40.1;120.0;40.2;Open Play;Normal;Right Foot;Goal;0.042012483;;Bayer Leverkusen
ec3f4afc-df7d-4a53-98a2-508e21c040eb;3895302;2;70;Patrik Schick;7044.0;Center Forward;112.5;29.6;116.6;33.8;Open Play;Half Volley;Left Foot;Saved;0.109270036;;Bayer Leverkusen
0af7b077-170b-4ca3-a61f-4ecb4aba33d1;3895302;2;71;Jeremie Frimpong;32712.0;Right Wing Back;108.0;51.1;116.5;44.9;Open Play;Normal;Right Foot;Saved;0.17347074;;Bayer Leverkusen
d6a308ca-0f8f-44d5-ad64-aa8870e489ce;3895302;2;80;Exequiel Alejandro Palacios;28268.0;Left Defensive Midfield;101.6;43.3;120.0;47.0;Open Play;Normal;Right Foot;Off T;0.06844198;;Bayer Leverkusen
4a223f2d-3c3f-4655-b561-9c43a03b0f42;3895302;2;82;Florian Wirtz;40724.0;Left Attacking Midfield;103.6;35.0;120.0;37.9;Open Play;Normal;Right Foot;Goal;0.43832713;;Bayer Leverkusen
dcc0c591-7ebd-4e42-8206-04bfefa94f33;3895302;2;89;Florian Wirtz;40724.0;Left Attacking Midfield;106.4;48.8;120.0;37.7;Open Play;Normal;Right Foot;Goal;0.28999847;;Bayer Leverkusen
452ac1fc-6e97-459f-8819-62bc82078292;3895292;1;2;Borja Iglesias Quintas;11391.0;Center Forward;107.0;53.4;120.0;30.2;Open Play;Half Volley;Right Foot;Off T;0.084877156;;Bayer Leverkusen
345c34d9-2c2f-4cec-860e-3b3704ebc4f3;3895292;1;5;Granit Xhaka;3500.0;Left Defensive Midfield;96.5;39.9;105.2;40.0;Open Play;Normal;Right Foot;Blocked;0.0423987;;Bayer Leverkusen
6627cd42-a35b-4e4e-9fd3-05d3269bca36;3895292;1;6;Adam Hložek;28239.0;Left Attacking Midfield;88.2;45.5;93.6;44.4;Open Play;Normal;Right Foot;Blocked;0.017574478;;Bayer Leverkusen
3d1c53e1-4b07-4648-806c-2dc0b2ee5347;3895292;1;10;Alejandro Grimaldo García;10336.0;Left Wing Back;98.5;49.2;118.9;37.4;Free Kick;Normal;Left Foot;Saved;0.075614184;;Bayer Leverkusen
bcdb8320-5e4f-4c64-910a-f4ff7ace5e8b;3895292;1;14;Borja Iglesias Quintas;11391.0;Center Forward;111.2;37.8;118.3;38.5;Open Play;Normal;Head;Saved;0.11838936;True;Bayer Leverkusen
e8d3770b-03dd-4a04-b39d-36e92279706b;3895292;1;27;Alejandro Grimaldo García;10336.0;Left Wing Back;107.5;39.1;120.0;35.3;Open Play;Normal;Right Foot;Off T;0.11909147;;Bayer Leverkusen
935e22db-fc36-4f7d-80de-91ae9a498112;3895292;1;37;Piero Martín Hincapié Reyna;38004.0;Left Center Back;109.3;36.4;110.2;36.6;Open Play;Normal;Head;Blocked;0.047790155;True;Bayer Leverkusen
d27222fa-f94e-4c78-9dcb-481abe654c5e;3895292;1;42;Robert Andrich;9195.0;Right Defensive Midfield;94.2;28.2;118.5;41.2;Open Play;Normal;Right Foot;Saved;0.024627369;;Bayer Leverkusen
0b766590-dff1-4670-baae-b960fab33f6d;3895292;1;48;Florian Wirtz;40724.0;Right Attacking Midfield;101.5;44.6;113.4;39.8;Open Play;Normal;Right Foot;Blocked;0.058214318;;Bayer Leverkusen
3b2ebed6-0c37-4fb7-aef4-62a03d6244b9;3895292;1;48;Robert Andrich;9195.0;Right Defensive Midfield;107.4;42.0;112.4;40.1;Open Play;Half Volley;Left Foot;Blocked;0.07385045;;Bayer Leverkusen
4727fe03-748c-4003-932c-08089fce4903;3895292;1;48;Piero Martín Hincapié Reyna;38004.0;Left Center Back;110.4;39.3;115.6;38.3;Open Play;Half Volley;Left Foot;Blocked;0.11288635;True;Bayer Leverkusen
f5dea30a-5df6-4639-94dd-8319d9c8b256;3895292;1;52;Florian Wirtz;40724.0;Right Attacking Midfield;108.0;40.0;120.0;37.5;Penalty;Normal;Right Foot;Goal;0.7835;;Bayer Leverkusen
cc22cb9b-7162-499c-bcbb-ada646e7321e;3895292;2;51;Nathan Tella;41411.0;Right Wing Back;110.1;55.2;114.6;47.8;Open Play;Normal;Left Foot;Blocked;0.04973654;;Bayer Leverkusen
7b0a71e0-997f-4128-82fe-bc896f6c3b93;3895292;2;58;Amine Adli;33401.0;Left Attacking Midfield;113.4;28.8;118.2;35.5;Open Play;Normal;Left Foot;Saved;0.15474533;True;Bayer Leverkusen
020286f7-259d-4f4e-91a6-e1a361609c4a;3895292;2;59;Jonathan Tah;8221.0;Center Back;113.8;33.8;113.9;40.6;Open Play;Normal;Head;Wayward;0.066974714;True;Bayer Leverkusen
020d62c6-44da-4187-b187-80ef2d57b0af;3895292;2;76;Nathan Tella;41411.0;Right Wing Back;102.7;45.4;117.1;39.6;Open Play;Normal;Left Foot;Saved;0.16930944;;Bayer Leverkusen
c30b8aae-d325-46cd-9027-63daceb5b4c1;3895292;2;81;Jeremie Frimpong;32712.0;Right Wing Back;112.9;44.3;112.7;63.0;Open Play;Normal;Head;Wayward;0.12810047;;Bayer Leverkusen
5332b262-7816-452d-a1fd-7b48af8459ff;3895292;2;90;Alejandro Grimaldo García;10336.0;Left Wing Back;86.9;41.1;118.1;42.0;Open Play;Normal;Left Foot;Saved;0.028277397;;Bayer Leverkusen
a7a418f1-0d37-4eb5-8eef-90e603714ba9;3895292;2;93;Jeremie Frimpong;32712.0;Right Wing Back;104.0;49.0;106.3;47.7;Open Play;Normal;Left Foot;Blocked;0.055857755;;Bayer Leverkusen
2fda9d56-0749-4c28-8423-7c45bdab5d5c;3895292;2;94;Amine Adli;33401.0;Left Attacking Midfield;109.4;32.0;114.5;35.6;Open Play;Normal;Left Foot;Saved;0.35172737;;Bayer Leverkusen
fc8518e0-5403-4e24-b29d-9c6aa0c4572e;3895333;1;9;Granit Xhaka;3500.0;Right Defensive Midfield;96.7;49.8;101.5;48.5;Open Play;Half Volley;Left Foot;Blocked;0.024850486;;Bayer Leverkusen
0d2470c8-1544-4fcf-a8b8-a4aa1a6b6371;3895333;1;11;Granit Xhaka;3500.0;Right Defensive Midfield;96.6;33.6;120.0;43.4;Open Play;Normal;Left Foot;Goal;0.032375105;;Bayer Leverkusen
158520be-290c-420c-a39c-1cb03429d959;3895333;1;20;Exequiel Alejandro Palacios;28268.0;Left Defensive Midfield;107.3;40.4;113.0;41.8;Open Play;Normal;Right Foot;Blocked;0.19429411;;Bayer Leverkusen
528a780c-3ccd-45a7-8bf9-a951a832c07f;3895333;1;29;Jonas Hofmann;8804.0;Right Attacking Midfield;94.9;37.7;118.1;43.2;Open Play;Normal;Right Foot;Saved;0.040702738;;Bayer Leverkusen
0eb21787-dd7e-4ef7-a943-8a60f85fbb53;3895333;1;41;Jonas Hofmann;8804.0;Right Attacking Midfield;101.3;50.9;104.2;49.2;Open Play;Normal;Right Foot;Blocked;0.05227081;;Bayer Leverkusen
693cddac-5b0c-469f-8c78-f2add46315b9;3895333;1;43;Patrik Schick;7044.0;Center Forward;113.7;43.2;120.0;39.4;Open Play;Normal;Head;Goal;0.19578177;True;Bayer Leverkusen
82853bfd-ad2a-4d3a-9111-d26c50747d18;3895333;2;57;Exequiel Alejandro Palacios;28268.0;Left Defensive Midfield;108.2;40.1;120.0;43.5;Penalty;Normal;Right Foot;Goal;0.7835;;Bayer Leverkusen
2d134930-fab3-4cbf-822c-4e87d0fca66b;3895333;2;76;Jeremie Frimpong;32712.0;Right Wing Back;111.9;45.8;120.0;36.5;Open Play;Normal;Right Foot;Goal;0.47853372;;Bayer Leverkusen
42e736cd-e443-43b7-a8e5-aa1bc7ecd199;3895333;2;88;Victor Okoh Boniface;32289.0;Center Forward;108.1;40.1;120.0;40.2;Penalty;Normal;Right Foot;Goal;0.7835;;Bayer Leverkusen
29922617-eb58-413f-8c29-e13c78f199f6;3895340;1;15;Robert Andrich;9195.0;Right Defensive Midfield;94.9;35.3;104.7;36.3;Free Kick;Normal;Right Foot;Blocked;0.07194631;;Bayer Leverkusen
d2360c7b-f93a-43b2-ac0c-67c81e228c60;3895340;1;22;Patrik Schick;7044.0;Center Forward;112.8;47.0;120.0;46.2;Open Play;Normal;Head;Off T;0.041582808;True;Bayer Leverkusen
f965804b-15bf-4b4b-963c-179b80ec14fc;3895340;1;28;Edmond Fayçal Tapsoba;30606.0;Left Center Back;94.9;37.5;98.3;37.9;Open Play;Normal;Left Foot;Blocked;0.03004243;;Bayer Leverkusen
06131845-bb90-4cb5-955f-c8454fa8dc7f;3895340;1;29;Granit Xhaka;3500.0;Left Defensive Midfield;98.4;56.0;120.0;37.1;Open Play;Normal;Left Foot;Post;0.025478274;;Bayer Leverkusen
f641856a-9f83-4efa-8642-82ba8958b79e;3895340;1;35;Victor Okoh Boniface;32289.0;Left Wing;110.4;39.5;120.0;35.4;Open Play;Normal;Head;Off T;0.06597038;True;Bayer Leverkusen
2e430d3e-2741-4d49-9e80-8963abb4d73f;3895340;1;37;Victor Okoh Boniface;32289.0;Left Wing;112.0;31.0;112.4;54.3;Open Play;Normal;Head;Wayward;0.053766534;;Bayer Leverkusen
a255cf1e-f73e-434f-a910-58360bd4aa60;3895340;1;39;Odilon Kossonou;27133.0;Right Center Back;93.3;49.6;120.0;47.0;Open Play;Normal;Right Foot;Off T;0.023349753;;Bayer Leverkusen
7c2798b0-6986-4566-86ce-0a351c33986c;3895340;1;40;Patrik Schick;7044.0;Center Forward;107.5;41.4;120.0;42.6;Open Play;Volley;Left Foot;Goal;0.043790568;True;Bayer Leverkusen
bbe92ecc-45d8-4ffc-817b-444112682107;3895340;1;46;Victor Okoh Boniface;32289.0;Left Wing;108.0;40.0;120.0;39.6;Penalty;Normal;Right Foot;Goal;0.7835;;Bayer Leverkusen
5bf94991-d33b-4fad-9c75-5acad6f58186;3895340;2;48;Granit Xhaka;3500.0;Left Defensive Midfield;99.5;29.5;113.1;33.5;Open Play;Half Volley;Left Foot;Blocked;0.0272795;;Bayer Leverkusen
eefe3d33-edae-4a15-ba89-93b9220cf6ad;3895340;2;49;Patrik Schick;7044.0;Center Forward;107.5;27.9;116.7;37.0;Open Play;Normal;Left Foot;Saved;0.118455246;;Bayer Leverkusen
ce657a2c-9ba5-402a-adfa-181697e21398;3895340;2;57;Patrik Schick;7044.0;Center Forward;94.5;40.5;99.1;40.1;Open Play;Normal;Left Foot;Blocked;0.03879495;;Bayer Leverkusen
0c2d4394-e3af-4962-ab84-10019b18cf0a;3895340;2;58;Victor Okoh Boniface;32289.0;Left Wing;101.5;33.8;120.0;36.2;Open Play;Normal;Left Foot;Post;0.1731522;;Bayer Leverkusen
e8090304-80b2-4652-8526-18230ab1e570;3895340;2;63;Robert Andrich;9195.0;Right Defensive Midfield;94.5;45.5;120.0;29.2;Open Play;Volley;Right Foot;Off T;0.02513808;;Bayer Leverkusen
1e542229-14f8-47d2-8518-8d9df91bb648;3895340;2;66;Patrik Schick;7044.0;Center Forward;104.8;42.1;120.0;33.6;Open Play;Normal;Right Foot;Off T;0.13727601;;Bayer Leverkusen
3ec93bf2-b917-41a5-8f35-30cb38030f41;3895340;2;70;Granit Xhaka;3500.0;Left Defensive Midfield;101.2;35.2;118.0;41.7;Open Play;Normal;Left Foot;Saved;0.09135022;;Bayer Leverkusen
25786fda-271d-4b59-bef6-8f1deac2c6e2;3895340;2;70;Amine Adli;33401.0;Left Wing;110.8;44.6;113.7;43.2;Open Play;Half Volley;Left Foot;Blocked;0.17022909;;Bayer Leverkusen
565ac75c-7e83-4b34-8a21-a8d666bb01fc;3895340;2;74;Amine Adli;33401.0;Left Wing;112.7;31.0;118.9;36.6;Open Play;Normal;Left Foot;Saved;0.17184962;;Bayer Leverkusen
20bba541-c700-43c1-a3f8-7d319a0f1117;3895340;2;75;Amine Adli;33401.0;Left Wing;114.7;44.2;120.0;40.6;Open Play;Normal;Head;Goal;0.17732605;True;Bayer Leverkusen
8f96e0d2-d438-4876-8dfd-705f90195bb2;3895340;2;77;Jonas Hofmann;8804.0;Right Wing;101.5;42.7;104.4;41.9;Open Play;Normal;Left Foot;Blocked;0.106995605;;Bayer Leverkusen
a521ce17-5ba0-48bb-9d9d-afd16d56c56d;3895340;2;77;Edmond Fayçal Tapsoba;30606.0;Left Center Back;113.0;44.2;117.6;42.2;Open Play;Volley;Left Foot;Blocked;0.146875;;Bayer Leverkusen
8ea7b514-e99d-4798-851c-f5d63a9edb28;3895340;2;82;Jonas Hofmann;8804.0;Right Wing;114.7;36.3;118.7;38.7;Open Play;Normal;Right Foot;Saved;0.5318175;;Bayer Leverkusen
7bcae1d1-291c-498f-9d59-f8451f440802;3895340;2;84;Arthur Augusto de Matos Soares;196651.0;Right Wing Back;108.8;59.5;120.0;37.7;Open Play;Normal;Right Foot;Off T;0.010973065;;Bayer Leverkusen
059486c5-891d-40fd-9463-4f835874429d;3895340;2;85;Josip Stanišić;49337.0;Right Center Back;103.3;53.1;120.0;42.9;Open Play;Normal;Right Foot;Goal;0.043656476;;Bayer Leverkusen
fc692a29-81a6-4eeb-aaa3-d5322a575fd7;3895340;2;87;Amine Adli;33401.0;Left Wing;108.6;49.3;115.5;44.4;Open Play;Normal;Left Foot;Saved;0.25447637;True;Bayer Leverkusen
82b24884-2601-40a1-a016-15c876f6ddbc;3895340;2;88;Gustavo Adolfo Puerta Molano;261630.0;Left Defensive Midfield;90.6;31.4;120.0;49.0;Open Play;Normal;Right Foot;Off T;0.020731112;;Bayer Leverkusen
331e552a-bf38-4977-b87c-2bbb1b281c62;3895340;2;90;Jonathan Tah;8221.0;Center Back;91.9;44.5;120.0;43.4;Open Play;Normal;Right Foot;Off T;0.025919521;;Bayer Leverkusen
ae9a38af-5ca6-4bbc-9a85-34d4e9aa0e89;3895340;2;92;Alejandro Grimaldo García;10336.0;Left Wing Back;111.2;37.5;120.0;38.5;Open Play;Normal;Right Foot;Goal;0.86161053;;Bayer Leverkusen
1d26f4b1-0022-479a-a209-a8b714cd6f1c;3895340;2;93;Amine Adli;33401.0;Left Wing;87.6;29.0;120.0;45.6;Open Play;Lob;Left Foot;Off T;0.028328221;;Bayer Leverkusen
972eb987-0c5a-4c1e-92eb-be61658b0ba1;3895348;1;11;Victor Okoh Boniface;32289.0;Center Forward;111.9;43.2;120.0;40.7;Open Play;Normal;Right Foot;Goal;0.74691355;;Bayer Leverkusen
2d471cca-8bdc-4204-aa82-59d0fae5bd21;3895348;1;15;Victor Okoh Boniface;32289.0;Center Forward;106.4;41.0;117.6;46.3;Open Play;Half Volley;Left Foot;Wayward;0.060549814;True;Bayer Leverkusen
2196b3ef-b7f7-421d-b71e-8f15b9cd1fa9;3895348;1;24;Jonas Hofmann;8804.0;Right Attacking Midfield;101.9;55.4;117.4;41.5;Open Play;Normal;Right Foot;Saved;0.029768612;;Bayer Leverkusen
18fe5d98-8cd1-4a43-bd34-f5a73f46d7ac;3895348;1;26;Jonathan Tah;8221.0;Center Back;108.1;53.2;112.0;43.0;Open Play;Half Volley;Right Foot;Wayward;0.05129539;;Bayer Leverkusen
30004327-97f1-4663-b1b5-26e6642c267e;3895348;1;26;Robert Andrich;9195.0;Right Defensive Midfield;114.6;40.2;120.0;40.2;Open Play;Backheel;Right Foot;Goal;0.3140029;;Bayer Leverkusen
1a0525aa-6f44-477f-9d03-004323383d18;3895348;1;42;Robert Andrich;9195.0;Left Defensive Midfield;93.2;41.3;120.0;36.4;Open Play;Normal;Left Foot;Off T;0.030300789;;Bayer Leverkusen
a29371aa-73b8-4391-a2b6-5d35039cae0c;3895348;1;46;Jeremie Frimpong;32712.0;Right Wing Back;102.9;45.2;105.7;44.2;Open Play;Normal;Left Foot;Blocked;0.081525005;;Bayer Leverkusen
4880c409-6ee0-4a5f-93d2-97cb9a00bbcd;3895348;2;47;Jonas Hofmann;8804.0;Right Attacking Midfield;103.4;44.9;116.3;41.6;Open Play;Normal;Right Foot;Saved;0.07502105;;Bayer Leverkusen
d24b2b24-be3c-4bbf-be20-c0574500ead9;3895348;2;52;Jonas Hofmann;8804.0;Right Attacking Midfield;89.2;40.0;120.0;37.3;Open Play;Normal;Right Foot;Off T;0.024325714;;Bayer Leverkusen
2170a298-e3d5-4f41-a2a4-cf97beb1934b;3895348;2;54;Amine Adli;33401.0;Left Attacking Midfield;114.1;52.8;118.7;44.3;Open Play;Normal;Left Foot;Saved;0.058906764;;Bayer Leverkusen
99ea0fdd-96bd-4078-b8a2-c44466e8eea6;3895348;2;64;Patrik Schick;7044.0;Center Forward;114.6;32.6;115.3;33.3;Open Play;Normal;Left Foot;Blocked;0.061452772;;Bayer Leverkusen
8d69492c-d4ff-4d14-97d2-4c00ebad6ada;3895348;2;65;Patrik Schick;7044.0;Center Forward;111.5;44.3;120.0;44.2;Open Play;Half Volley;Left Foot;Off T;0.16914494;True;Bayer Leverkusen
32a9efdb-5333-4be1-86a7-a03c1bf28c40;3895348;2;68;Jonas Hofmann;8804.0;Right Attacking Midfield;106.0;29.1;107.8;30.2;Open Play;Normal;Right Foot;Blocked;0.0637409;;Bayer Leverkusen
4ed55466-f1dc-420a-8e59-5e9c6624113d;3895348;2;71;Robert Andrich;9195.0;Left Defensive Midfield;99.8;33.9;116.1;38.6;Open Play;Normal;Left Foot;Saved;0.05477327;;Bayer Leverkusen
24975a3f-1c57-4475-9149-57d99cd2be53;3895348;2;71;Florian Wirtz;40724.0;Left Attacking Midfield;104.1;48.6;106.8;47.2;Open Play;Normal;Right Foot;Blocked;0.061963774;;Bayer Leverkusen
f16d5f02-3eb9-4e19-8816-8bbab748f358;3895348;2;72;Granit Xhaka;3500.0;Right Defensive Midfield;104.4;45.2;118.4;41.1;Open Play;Half Volley;Right Foot;Saved;0.060702946;;Bayer Leverkusen
a5c5a158-167f-4541-a86f-ec5374736ec8;3895348;2;83;Florian Wirtz;40724.0;Left Attacking Midfield;93.5;30.0;120.0;46.5;Open Play;Normal;Right Foot;Off T;0.030079998;;Bayer Leverkusen
4cb3184a-f70b-4c7c-aad7-e105370c2c3c;3895348;2;87;Florian Wirtz;40724.0;Left Attacking Midfield;107.9;43.0;117.5;39.5;Open Play;Normal;Right Foot;Saved;0.107969604;True;Bayer Leverkusen
d2aee838-eab9-477b-aabd-091a3ef2ce12;3895348;2;88;Robert Andrich;9195.0;Right Defensive Midfield;96.6;43.1;103.0;42.0;Open Play;Normal;Right Foot;Blocked;0.05046559;;Bayer Leverkusen
b080ad0f-dba1-4cad-a0a5-3a80d004e136;3895348;2;89;Granit Xhaka;3500.0;Left Defensive Midfield;95.5;44.1;108.4;39.2;Open Play;Normal;Right Foot;Blocked;0.032017022;;Bayer Leverkusen
dc8782f0-fbfc-41b6-947c-59fd533c0c65;3895286;1;5;Jonas Hofmann;8804.0;Right Attacking Midfield;93.5;38.9;99.7;38.8;Open Play;Normal;Right Foot;Blocked;0.040825125;;Bayer Leverkusen
ddc83fa0-fb65-4d37-8d38-e59b9dfb7d21;3895286;1;10;Granit Xhaka;3500.0;Left Defensive Midfield;100.4;37.0;116.7;38.7;Open Play;Normal;Left Foot;Saved;0.12005351;;Bayer Leverkusen
44f191cc-5862-4181-b9ce-fa5909f30379;3895286;1;16;Granit Xhaka;3500.0;Left Defensive Midfield;90.7;39.2;95.6;39.3;Open Play;Normal;Left Foot;Blocked;0.026810719;;Bayer Leverkusen
7880f03f-39e3-42d7-8e08-93b528d444f4;3895286;1;17;Florian Wirtz;40724.0;Left Attacking Midfield;98.0;30.3;120.0;44.5;Open Play;Normal;Right Foot;Off T;0.038797267;;Bayer Leverkusen
c2f395d9-3c92-4154-a54d-66e551eb8171;3895286;1;19;Jonas Hofmann;8804.0;Right Attacking Midfield;109.4;58.6;110.4;57.1;Open Play;Normal;Right Foot;Blocked;0.009383234;;Bayer Leverkusen
b22a05bb-7bca-4d40-b51c-63dec8015de7;3895286;1;35;Granit Xhaka;3500.0;Left Defensive Midfield;95.9;52.0;98.1;50.8;Open Play;Normal;Left Foot;Blocked;0.018815912;;Bayer Leverkusen
ea820bf5-a4f6-4791-9d06-43cb8d82096f;3895286;1;40;Jonas Hofmann;8804.0;Right Attacking Midfield;109.1;55.8;110.7;53.5;Open Play;Normal;Right Foot;Blocked;0.03323577;;Bayer Leverkusen
2044ddc0-90d9-48cd-bfcf-e8d225c3e44b;3895286;1;41;Granit Xhaka;3500.0;Left Defensive Midfield;98.2;16.5;118.8;39.2;Open Play;Lob;Left Foot;Saved;0.008555494;;Bayer Leverkusen
501acb6c-0849-4bed-912e-ab4610b5b579;3895286;1;43;Jonas Hofmann;8804.0;Right Attacking Midfield;110.2;52.9;116.2;45.4;Open Play;Normal;Right Foot;Saved;0.12434759;;Bayer Leverkusen
5907be90-aea6-47af-be13-2a0597a27cde;3895286;1;46;Jonas Hofmann;8804.0;Right Attacking Midfield;107.5;47.2;113.7;45.2;Open Play;Normal;Right Foot;Blocked;0.21259329;;Bayer Leverkusen
e00bdae8-f038-4591-abb4-cb5475b59639;3895286;1;46;Robert Andrich;9195.0;Right Defensive Midfield;117.1;31.7;120.0;35.2;Open Play;Normal;Head;Off T;0.094437055;;Bayer Leverkusen
ffc38f11-baa3-4c0f-a295-9d1ba06218a8;3895286;2;49;Jonas Hofmann;8804.0;Right Attacking Midfield;97.5;52.8;103.7;49.4;Open Play;Normal;Right Foot;Blocked;0.026392784;;Bayer Leverkusen
9f87daa3-46c6-4c28-989d-3118a5696f2e;3895286;2;51;Piero Martín Hincapié Reyna;38004.0;Left Center Back;106.2;36.9;118.5;40.5;Open Play;Normal;Head;Saved;0.057205044;;Bayer Leverkusen
ead90328-cf19-4c93-862e-477bba4ecfeb;3895286;2;53;Florian Wirtz;40724.0;Left Attacking Midfield;112.3;52.8;118.8;44.2;Open Play;Normal;Right Foot;Saved;0.036589272;;Bayer Leverkusen
b28c5ef8-249c-4de7-9b27-46095fac61e0;3895286;2;54;Jonathan Tah;8221.0;Center Back;111.4;45.8;120.0;41.5;Open Play;Normal;Head;Off T;0.06923281;True;Bayer Leverkusen
45875581-d54b-435c-a4c2-ed98908163de;3895286;2;57;Alejandro Grimaldo García;10336.0;Left Wing Back;94.0;26.1;117.8;36.7;Open Play;Normal;Left Foot;Saved;0.022225993;;Bayer Leverkusen
df52230a-bb32-4471-8d04-4ed9604296ca;3895286;2;62;Jeremie Frimpong;32712.0;Right Wing Back;102.7;45.8;106.7;44.1;Open Play;Normal;Left Foot;Blocked;0.0627306;;Bayer Leverkusen
802a3444-d774-4df6-9d30-4252646f7c5a;3895286;2;63;Amine Adli;33401.0;Right Attacking Midfield;104.6;53.5;106.0;52.5;Open Play;Normal;Left Foot;Blocked;0.033214908;;Bayer Leverkusen
98e4b110-93f1-4384-9419-ae1179cd7e83;3895286;2;64;Alejandro Grimaldo García;10336.0;Left Wing Back;93.4;28.8;104.7;33.1;Free Kick;Normal;Left Foot;Blocked;0.044617523;;Bayer Leverkusen
203fa3c1-0671-4214-a546-d95489164a58;3895286;2;69;Alejandro Grimaldo García;10336.0;Left Wing Back;91.5;27.6;117.8;41.7;Open Play;Normal;Left Foot;Saved;0.020587955;;Bayer Leverkusen
62b6d3db-4b64-44cd-8d42-6c0638df57aa;3895286;2;70;Jeremie Frimpong;32712.0;Right Wing Back;114.7;50.8;116.0;48.1;Open Play;Normal;Left Foot;Blocked;0.14081118;;Bayer Leverkusen
0c7a857c-a2df-4c95-bac3-532f76c9dd0a;3895286;2;73;Patrik Schick;7044.0;Right Center Forward;107.5;43.9;120.0;47.8;Open Play;Half Volley;Left Foot;Off T;0.14845592;;Bayer Leverkusen
c372969f-941d-48c3-9d22-131aa2540e33;3895286;2;75;Patrik Schick;7044.0;Right Center Forward;110.8;35.1;117.9;36.6;Open Play;Normal;Left Foot;Saved;0.06357389;;Bayer Leverkusen
3f0a202d-43cc-421c-a97a-99d463fdfb94;3895286;2;75;Amine Adli;33401.0;Left Midfield;115.4;30.1;118.9;37.6;Open Play;Half Volley;Left Foot;Saved;0.09254166;;Bayer Leverkusen
d556aae7-7647-4c27-8aa4-f5ccbd034b09;3895286;2;75;Robert Andrich;9195.0;Right Defensive Midfield;103.8;45.6;120.0;35.6;Open Play;Normal;Right Foot;Off T;0.060281254;True;Bayer Leverkusen
55fad6f6-64d5-4bac-9d5b-a5e542384626;3895286;2;78;Jeremie Frimpong;32712.0;Right Back;109.4;47.4;111.3;45.7;Open Play;Normal;Left Foot;Blocked;0.05691846;;Bayer Leverkusen
